Date;company;Date2;location;Date3;title
2018-03-06;台灣積體電路製造股份有限公司(台積電);2018-03-06;新竹市 東區;2018-03-06;工廠自動化軟體開發工程師
2018-03-06;台灣積體電路製造股份有限公司(台積電);2018-03-06;新竹市 東區;2018-03-06;資訊系統管理工程師
2018-03-06;財團法人工業技術研究院;2018-03-06;新竹縣 竹東鎮;2018-03-06;派遣_工研院資通所_大數據資料處理軟體工程師(N3)
2018-03-06;財團法人工業技術研究院;2018-03-06;新竹縣 竹東鎮;2018-03-06;107年度研發替代役-工研院巨資中心_AI平台研發工程師(W203)
2018-03-06;Lumentum Operations LLC;2018-03-06;桃園市;2018-03-06;Software Engineer (Enterprise Apps Analyst 3)
2018-04-08;Lumentum Operations LLC;2018-04-08;桃園市;2018-04-08;BI Engineer(Enterprise Apps Analyst 3)
2018-04-08;兆洋資訊股份有限公司;2018-04-08;台北市 內湖區;2018-04-08;【台北內湖】網路文字資料探勘分析(Text Mining/Data Crawler)演算法工程師
2018-04-08;台新金控;2018-04-08;台北市;2018-04-08;財務工程人員
2018-04-08;中央研究院(中研院);2018-04-08;台北市 南港區;2018-04-08;中研院統計所『資料科學統計合作社』誠徵研究助理或研究技師數名
2018-04-08;Recruit Express;2018-04-08;台北市;2018-04-08;DevOPs Site Reliability Specialist above 1M
2018-04-08;聯華電子股份有限公司;2018-04-08;台南市 新市區;2018-04-08;深度學習建模與開發工程師_南科
2018-04-08;敦陽科技股份有限公司;2018-04-08;台北市 內湖區;2018-04-08;資深大數據平台開發工程師(台北)
2018-04-08;Boehringer Ingelheim;2018-04-08;台北市;2018-04-08;醫藥業務專員 (北區) - CV/CNS
2018-04-08;Rythm;2018-04-08;台北市;2018-04-08;Manufacturing Operations Manager - Based in Taipei
2018-04-08;JTI;2018-04-08;台北市;2018-04-08;Finance Associate Manager
2018-04-08;Boehringer Ingelheim;2018-04-08;台北市;2018-04-08;Key Account Manager
2018-04-08;優力華人力資源管理顧問有限公司;2018-04-08;台北市;2018-04-08;Product Manager歐洲區與大陸區各一資深工程師~主任工程師
2018-03-20;Lumentum Operations LLC;2018-03-20;桃園市;2018-03-20;BI Engineer(Enterprise Apps Analyst 3)
2018-03-20;Microsoft;2018-03-20;台北市;2018-03-20;Cloud Solution Architect
2018-03-20;中華電信公司;2018-03-20;台灣;2018-03-20;中華電信公司107年第6次從業人員(具工作經驗)遴選簡章
2018-03-20;Alibaba;2018-03-20;台北市;2018-03-20;Alibaba Cloud Solutions Architect Taipei
2018-03-20;金貝科技有限公司;2018-03-20;台北市 內湖區;2018-03-20;DevOps 開發運維工程師
2018-03-20;緯創軟體股份有限公司;2018-03-20;台北市 內湖區;2018-03-20;大數據資料分析師
2018-03-20;經緯智庫股份有限公司(MGR);2018-03-20;台北市;2018-03-20;Data Analyst
2018-03-20;經緯智庫股份有限公司(MGR);2018-03-20;台北市;2018-03-20;Data Backend Engineer (Team Le
2018-03-20;台灣大哥大股份有限公司;2018-03-20;台北市 大安區;2018-03-20;myBook電子書平台資深工程師(年薪600,000 - 900,000)
2018-03-20;Amazon.com;2018-03-20;台北市;2018-03-20;Technical Account Manager - Amazon Web Services
2018-03-20;中華電信股份有限公司;2018-03-20;台北市;2018-03-20;交控系統後端開發
2018-03-20;佳邦科技股份有限公司;2018-03-20;苗栗縣 竹南鎮;2018-03-20;資料分析工程師
2018-03-20;Lumentum Operations LLC;2018-03-20;桃園市;2018-03-20;Software Engineer (Enterprise Apps Analyst 3)
2018-03-20;Apple;2018-03-20;台北市;2018-03-20;Supplier Quality Engineer – Modules & Components
2018-04-15;中國信託金融控股股份有限公司(中國信託);2018-04-15;台北市 南港區;2018-04-15;行政_大數據/AI開發工程師
2018-04-15;香港商影美晴有限公司;2018-04-15;台北市 大安區;2018-04-15;數據科學家 (Data Scientist)
2018-04-15;敦陽科技股份有限公司;2018-04-15;台北市 內湖區;2018-04-15;大數據平台開發工程師(台北)
2018-04-15;台新國際商業銀行股份有限公司;2018-04-15;台北市 內湖區;2018-04-15;數據工程師
2018-04-15;Amazon.com;2018-04-15;台北市;2018-04-15;Senior Technical Account Manager - Amazon Web Services
2018-04-15;財團法人工業技術研究院;2018-04-15;新竹縣 竹東鎮;2018-04-15;派遣_工研院資通所_大數據資料處理軟體工程師(N3)
2018-04-15;中國信託金融控股股份有限公司(中國信託);2018-04-15;台北市 南港區;2018-04-15;數據架構師
2018-04-15;億光電子工業股份有限公司;2018-04-15;新北市 樹林區;2018-04-15;資料庫管理專員
2018-04-15;國立清華大學;2018-04-15;新竹市;2018-04-15;誠徵 資料工程師
2018-04-15;國立屏東科技大學;2018-04-15;屏東縣 內埔鄉;2018-04-15;107學年度第1學期「校務基金進用」「研究人員」(機電系統整合領域/大數據分析領域/人工智慧領域)公告-News-!
2018-04-15;國立清華大學;2018-04-15;新竹市;2018-04-15;誠徵 雲端平台架構師
2018-04-15;葡萄王生技股份有限公司;2018-04-15;桃園市 平鎮區;2018-04-15;『平鎮廠』資料分析工程師
2018-04-15;Oath Inc;2018-04-15;台北市;2018-04-15;2018 Summer Intern - APAC Data Engineering Intern
2018-04-15;聚碩科技股份有限公司;2018-04-15;新竹市 東區;2018-04-15;資料庫管理工程師【HCBU】
2018-04-15;聚碩科技股份有限公司;2018-04-15;台北市 內湖區;2018-04-15;Pre-sales【SISG】
2018-04-15;跨境電商股份有限公司;2018-04-15;台中市 西屯區;2018-04-15;PHP系統技術工程師mysql
2018-04-15;財團法人工業技術研究院;2018-04-15;新竹縣 竹東鎮;2018-04-15;107年度研發替代役-工研院巨資中心_AI平台研發工程師(W203)
2018-04-15;KPMG_安侯建業聯合會計師事務所;2018-04-15;台北市 信義區;2018-04-15;【顧問部】顧問師/高級顧問師 (財務風險管理 程式設計)-316
2018-04-15;KPMG_安侯建業聯合會計師事務所;2018-04-15;台北市 信義區;2018-04-15;【顧問部】顧問師/高級顧問師 (財務風險管理 Web程式設計)-316
2018-04-15;巴黎管理顧問股份有限公司;2018-04-15;台北市;2018-04-15;資訊部 IT Digital
2018-04-15;Lumentum Operations LLC;2018-04-15;台北市;2018-04-15;Taiwan Finance Manager
2018-04-15;Apple;2018-04-15;台北市;2018-04-15;Apple Watch, Accessories, Engineering Project Manager
2018-05-19;儒毅科技股份有限公司;2018-05-19;台北市;2018-05-19;O2O管理平台程式設計
2018-05-19;NetBase Solutions;2018-05-19;台北市;2018-05-19;System/Network Engineer
2018-05-19;經緯智庫股份有限公司(MGR);2018-05-19;台北市;2018-05-19;Site Reliability Specialist
2018-05-19;FYTE;2018-05-19;台北市;2018-05-19;Big Data Department Manager
2018-05-19;經緯智庫股份有限公司(MGR);2018-05-19;台北市;2018-05-19;Machine Learning Engineer
2018-05-19;中國信託金融控股股份有限公司(中國信託);2018-05-19;台北市 南港區;2018-05-19;數據科學家
2018-05-19;安德網路股份有限公司;2018-05-19;台北市 中山區;2018-05-19;Full Stack developer
2018-05-19;東南旅行社股份有限公司;2018-05-19;台北市 中山區;2018-05-19;資料分析師(資訊一部)
2018-05-19;香港商影美晴有限公司;2018-05-19;台北市 大安區;2018-05-19;數據科學家 (Data Scientist)
2018-05-19;宏碁股份有限公司;2018-05-19;新北市 汐止區;2018-05-19;【Marketing】Data analyst - 1800132
2018-05-19;建漢科技股份有限公司;2018-05-19;新竹縣 寶山鄉;2018-05-19;Database Backend Engineer(台北/新竹)
2018-05-19;敦陽科技股份有限公司;2018-05-19;台北市 內湖區;2018-05-19;技術工程師
2018-04-14;Amazon.com;2018-04-14;台北市;2018-04-14;Senior Technical Account Manager - Amazon Web Services
2018-04-14;中國信託金融控股股份有限公司(中國信託);2018-04-14;台北市 南港區;2018-04-14;行政_大數據/AI開發工程師
2018-04-14;香港商影美晴有限公司;2018-04-14;台北市 大安區;2018-04-14;數據科學家 (Data Scientist)
2018-04-14;敦陽科技股份有限公司;2018-04-14;台北市 內湖區;2018-04-14;大數據平台開發工程師(台北)
2018-04-14;台新國際商業銀行股份有限公司;2018-04-14;台北市 內湖區;2018-04-14;數據工程師
2018-04-14;財團法人工業技術研究院;2018-04-14;新竹縣 竹東鎮;2018-04-14;派遣_工研院資通所_大數據資料處理軟體工程師(N3)
2018-04-14;億光電子工業股份有限公司;2018-04-14;新北市 樹林區;2018-04-14;資料庫管理專員
2018-04-14;中國信託金融控股股份有限公司(中國信託);2018-04-14;台北市 南港區;2018-04-14;數據架構師
2018-04-14;聚碩科技股份有限公司;2018-04-14;新竹市 東區;2018-04-14;資料庫管理工程師【HCBU】
2018-04-14;聚碩科技股份有限公司;2018-04-14;台北市 內湖區;2018-04-14;Pre-sales【SISG】
2018-04-14;國立清華大學;2018-04-14;新竹市;2018-04-14;誠徵 資料工程師
2018-04-14;葡萄王生技股份有限公司;2018-04-14;桃園市 平鎮區;2018-04-14;『平鎮廠』資料分析工程師
2018-04-14;國立清華大學;2018-04-14;新竹市;2018-04-14;誠徵 雲端平台架構師
2018-04-14;KPMG_安侯建業聯合會計師事務所;2018-04-14;台北市 信義區;2018-04-14;【顧問部】顧問師/高級顧問師 (財務風險管理 程式設計)-316
2018-04-14;國立屏東科技大學;2018-04-14;屏東縣 內埔鄉;2018-04-14;107學年度第1學期「校務基金進用」「研究人員」(機電系統整合領域/大數據分析領域/人工智慧領域)公告-News-!
2018-04-14;跨境電商股份有限公司;2018-04-14;台中市 西屯區;2018-04-14;PHP系統技術工程師mysql
2018-04-14;財團法人工業技術研究院;2018-04-14;新竹縣 竹東鎮;2018-04-14;107年度研發替代役-工研院巨資中心_AI平台研發工程師(W203)
2018-04-14;KPMG_安侯建業聯合會計師事務所;2018-04-14;台北市 信義區;2018-04-14;【顧問部】顧問師/高級顧問師 (財務風險管理 Web程式設計)-316
2018-04-14;聯華電子股份有限公司;2018-04-14;台南市 新市區;2018-04-14;深度學習建模與開發工程師_南科
2018-04-14;巴黎管理顧問股份有限公司;2018-04-14;台北市;2018-04-14;資訊部 IT Digital
2018-04-14;Lumentum Operations LLC;2018-04-14;台北市;2018-04-14;Taiwan Finance Manager
2018-04-14;Apple;2018-04-14;台北市;2018-04-14;Apple Watch, Accessories, Engineering Project Manager
2018-05-11;Amazon.com;2018-05-11;台北市;2018-05-11;Senior Technical Account Manager - Amazon Web Services
2018-05-11;艾斯移動股份有限公司;2018-05-11;台北市;2018-05-11;大數據科學平台架構師/資料工程師
2018-05-11;富邦媒體科技股份有限公司(富邦momo);2018-05-11;台北市 內湖區;2018-05-11;D4000 機器學習/資料科學工程師
2018-05-11;精誠資訊股份有限公司;2018-05-11;台北市 內湖區;2018-05-11;大數據平台架構師 (技術處長)-T10L
2018-05-11;米高蒲志(Michael Page);2018-05-11;台北市;2018-05-11;Site Reliability Specialist
2018-05-11;國泰人壽;2018-05-11;台北市;2018-05-11;精算系統研發工程師
2018-05-11;和邁數位科技有限公司;2018-05-11;台北市;2018-05-11;大數據平台工程師
2018-05-11;旭聯科技股份有限公司;2018-05-11;台北市;2018-05-11;研發工程師(JAVA)
2018-05-11;米高蒲志(Michael Page);2018-05-11;台北市;2018-05-11;Cloud Development Engineer - MNC Software company
2018-05-11;台灣富號科技有限公司;2018-05-11;台北市 信義區;2018-05-11;AI數據工程師
2018-05-11;環鴻科技股份有限公司;2018-05-11;南投縣 草屯鎮;2018-05-11;大數據分析工程師(草屯)
2018-05-11;葡萄王生技股份有限公司;2018-05-11;桃園市 平鎮區;2018-05-11;『平鎮廠』資料分析工程師
2018-05-11;群創光電股份有限公司;2018-05-11;台南市 新市區;2018-05-11;EDA 系統開發/智能工廠智能開發工程師(竹南/台南)
2018-05-11;晶元光電股份有限公司.;2018-05-11;台南市 新市區;2018-05-11;資訊系統整合工程師(南科)
2018-05-11;敦陽科技股份有限公司;2018-05-11;台北市 內湖區;2018-05-11;大數據平台開發工程師(台北)
2018-05-11;敦陽科技股份有限公司;2018-05-11;台北市 內湖區;2018-05-11;資深大數據平台開發工程師(台北)
2018-05-11;台新國際商業銀行股份有限公司;2018-05-11;台北市 內湖區;2018-05-11;〔個金〕數位創新科技應用-數據工程師 (台北)
2018-05-11;思納捷科技股份有限公司;2018-05-11;台北市;2018-05-11;Internet Java工程師 (後端工程師)
2018-05-07;HP;2018-05-07;台北市;2018-05-07;College Intern
2018-05-07;國泰人壽;2018-05-07;台北市;2018-05-07;精算系統研發工程師
2018-05-07;驊宏資通股份有限公司;2018-05-07;台北市 中正區;2018-05-07;2018年研發替代役-資料科學家
2018-05-07;和邁數位科技有限公司;2018-05-07;台北市;2018-05-07;大數據平台工程師
2018-05-07;富邦媒體科技股份有限公司(富邦momo);2018-05-07;台北市 內湖區;2018-05-07;D4000 機器學習/資料科學工程師
2018-05-07;米高蒲志(Michael Page);2018-05-07;台北市;2018-05-07;Site Reliability Specialist
2018-05-07;瑞星管理顧問股份有限公司;2018-05-07;台北市;2018-05-07;自然語言處理科學家 (NLP)
2018-05-07;富邦媒體科技股份有限公司;2018-05-07;台北市 內湖區;2018-05-07;機器學習/資料科學工程師
2018-05-07;鼎漢國際工程顧問股份有限公司;2018-05-07;台中市 北區;2018-05-07;數據師、大數據分析師
2018-05-07;瑞星管理顧問股份有限公司;2018-05-07;台北市;2018-05-07;自然語言處理工程師
2018-05-07;台貿全球電子商務股份有限公司;2018-05-07;新北市 林口區;2018-05-07;雲端平台研發工程師
2018-05-07;米高蒲志(Michael Page);2018-05-07;台北市;2018-05-07;Cloud Development Engineer - MNC Software company
2018-05-07;經緯智庫股份有限公司(MGR);2018-05-07;新竹市;2018-05-07;Web Back-end Sr. Engineer
2018-05-07;普安科技股份有限公司;2018-05-07;新北市 中和區;2018-05-07;Senior Solutions Engineer (HPC, Big Data, AI)
2018-05-07;瑞星管理顧問股份有限公司;2018-05-07;台北市;2018-05-07;大數據系統研發工程師
2018-05-07;思納捷科技股份有限公司;2018-05-07;台北市;2018-05-07;Internet Java工程師 (後端工程師)
2018-05-07;敦陽科技股份有限公司;2018-05-07;台北市 內湖區;2018-05-07;資深大數據平台開發工程師(台北)
2018-05-07;群創光電股份有限公司;2018-05-07;台南市 新市區;2018-05-07;EDA 系統開發/智能工廠智能開發工程師(台南)
2018-05-07;日月光半導體製造股份有限公司;2018-05-07;高雄市 楠梓區;2018-05-07;【資訊】數據分析工程師
2018-05-07;晶元光電股份有限公司.;2018-05-07;台南市 新市區;2018-05-07;資訊系統整合工程師(南科)
2018-05-07;聯華電子股份有限公司;2018-05-07;台南市 新市區;2018-05-07;深度學習建模與開發工程師_南科
2018-05-25;Google;2018-05-25;台北市;2018-05-25;Technical Solutions Engineer, Internet of Things Home Automation, Google Home
2018-05-25;揚運國際有限公司;2018-05-25;台北市;2018-05-25;YC-遊戲軟體中級運維工程師-TCL2
2018-05-25;NetBase Solutions;2018-05-25;台北市;2018-05-25;System/Network Engineer
2018-05-25;沛星互動科技股份有限公司;2018-05-25;台北市 信義區;2018-05-25;AI Backend Engineer
2018-05-25;沛星互動科技股份有限公司;2018-05-25;台北市 信義區;2018-05-25;Data Backend Engineer
2018-05-25;經緯智庫股份有限公司(MGR);2018-05-25;台北市;2018-05-25;Site Reliability Specialist
2018-05-25;國家中山科學研究院;2018-05-25;桃園市 龍潭區;2018-05-25;資訊通信研究所4
2018-05-25;經緯智庫股份有限公司(MGR);2018-05-25;台北市;2018-05-25;Machine Learning Engineer
2018-05-25;緯創軟體股份有限公司;2018-05-25;台北市 內湖區;2018-05-25;大數據工程師
2018-05-25;緯創軟體股份有限公司;2018-05-25;台北市 內湖區;2018-05-25;R-大數據工程師
2018-05-25;財團法人金屬工業研究發展中心;2018-05-25;高雄市 楠梓區;2018-05-25;107DK027-AI演算法應用開發工程師
2018-05-25;佳邦科技股份有限公司;2018-05-25;苗栗縣 竹南鎮;2018-05-25;資料分析工程師
2018-05-25;金貝科技有限公司;2018-05-25;台北市 內湖區;2018-05-25;DevOps 開發運維工程師
